ID: -1602526296495407371, 名称: amc電影台, 接口: http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUQcKJgqGv1BzPFE67m_1RcaoG-tKyp2-YGC8GV0Dbc3tcYFNMg0INMyF45g0sUF0qOGHxghDYsSFfGiY_SNWMifqSTADgiSDMJI7l9i6xMjnWkXB1NxvM-Q1f7FPWdZiXsg4gvxp7eUcJm5s65yqLbMiixwV-IiltxnxoSFHKf7SQCqv8r-GnGQ44ioXaFbgxqE_GSivfUTdymnqwcdy2bQ.m3u8?u=1756878715, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-香港, 运营商: 阿里云, 延迟: 2703 ms, 速率: 0.34 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 5067384186886870982, 名称: CNN International, 接口: https://ds2c506obo7m8.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-7zjq3tdqasbg8/51afc09f-23c7-44d8-b866-8c4669d00460/0.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国, 运营商: 麻省理工学院, 延迟: 100 ms, 速率: 49.56 M/s, 分辨率: 1920x1080, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: -4867044798009625558, 名称: CNN International, 接口: https://ds2c506obo7m8.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-7zjq3tdqasbg8/51afc09f-23c7-44d8-b866-8c4669d00460/1.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国, 运营商: 麻省理工学院, 延迟: 682 ms, 速率: 13.12 M/s, 分辨率: 1280x720, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: -8570523566001740115, 名称: Discovery, 接口: http://61.221.215.25:8800/hls/57/index.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾, 运营商: 中华电信, 延迟: 4510 ms, 速率: 0.25 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: -244739962377336986, 名称: GTV, 接口: http://154.12.36.187:656/index.php?token=2025&id=hjjd, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 58 ms, 速率: 2.37 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: -1920791741205345863, 名称: History, 接口: http://37.27.111.214:8080/live/27/hls.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 伊朗, 运营商: , 延迟: 3230 ms, 速率: 1.60 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: -6417623567658947166, 名称: HBO, 接口: http://104.250.145.76/livehttpplay?channel_id=23356, 来源: 订阅源, 协议类型: ipv4, 位置: 北美地区, 运营商: , 延迟: 176 ms, 速率: 0.21 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 960749240707391215, 名称: HK31, 接口: https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 韩国, 运营商: Akamai节点, 延迟: 1665 ms, 速率: 4.21 M/s, 分辨率: 1920x1080, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: 842763903931770974, 名称: HK32, 接口: http://67.220.71.199:2347/livehttpplay?channel_id=20203, 来源: 订阅源, 协议类型: ipv4, 位置: 加拿大, 运营商: , 延迟: 81 ms, 速率: 0.22 M/s, 分辨率: 1280x720, 帧率: 未知, 视频编解码器: hevc, 音频编解码器: aac
ID: -7228574857110606613, 名称: HK32, 接口: http://67.220.71.199:2347/livehttpplay?channel_id=30067, 来源: 订阅源, 协议类型: ipv4, 位置: 加拿大, 运营商: , 延迟: 191 ms, 速率: 0.27 M/s, 分辨率: 1280x720, 帧率: 未知, 视频编解码器: hevc, 音频编解码器: aac
ID: -7387631923953580214, 名称: MTV Live, 接口: http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/221/index.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 罗马尼亚, 运营商: , 延迟: 786 ms, 速率: 0.48 M/s, 分辨率: 1280x720, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: 2404538224371101530, 名称: MBC, 接口: http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 韩国, 运营商: , 延迟: 10770 ms, 速率: 0.41 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: -8911038974772059595, 名称: One, 接口: http://111.56.90.5/000000000000/6000000003000001569/index.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-内蒙古, 运营商: 移动, 延迟: 3336 ms, 速率: 1.15 M/s, 分辨率: 1280x720, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: mp2
ID: 8050248060191605283, 名称: TV1, 接口: https://stream.ads.ottera.tv/playlist.m3u8?network_id=743, 来源: 订阅源, 协议类型: ipv4, 位置: 美国, 运营商: , 延迟: 818 ms, 速率: 1.33 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 5748342920682396526, 名称: TV3, 接口: https://stream.ads.ottera.tv/playlist.m3u8?network_id=630, 来源: 订阅源, 协议类型: ipv4, 位置: 美国, 运营商: , 延迟: 433 ms, 速率: 9.47 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 7470380100596642587, 名称: YTN DMB, 接口: http://154.12.36.187:656/index.php?token=2025&id=ydds, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 57 ms, 速率: 2.38 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 2342858050241228790, 名称: 中天新闻, 接口: http://www.kaniptv.cn/ts1.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzExOS45MS43LjE2OToyMDI2L1RXLnBocD9pZD3kuK3lpKnmlrDpl7vlj7A=, 来源: 订阅源, 协议类型: ipv4, 位置: 亚太地区, 运营商: , 延迟: 769 ms, 速率: 1.56 M/s, 分辨率: 1280x720, 帧率: 未知, 视频编解码器: 未知, 音频编解码器: 未知
ID: -687500616017615121, 名称: 中天新闻, 接口: http://222.128.55.152:9080/live/fc.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-北京-北京, 运营商: 联通, 延迟: 6412 ms, 速率: 0.52 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: -3674923952522837399, 名称: 中天新闻, 接口: http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20173, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-浙江-杭州, 运营商: 阿里云BGP数据中心, 延迟: 56 ms, 速率: 2.11 M/s, 分辨率: 1920x1080, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: 3605450533378229890, 名称: 美亚电影, 接口: http://zjrtv.vip/live/?tbs=mydy, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-香港, 运营商: Cloudie数据中心, 延迟: 187 ms, 速率: 0.64 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: -6350661949036351215, 名称: RTHK-31, 接口: http://iptv.4666888.xyz/iptv2A.php?id=23, 来源: 订阅源, 协议类型: ipv4, 位置: 德国, 运营商: , 延迟: 39 ms, 速率: 0.83 M/s, 分辨率: 1920x1080, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: -5216431204580614752, 名称: 中国电影, 接口: http://iptv.4666888.xyz/iptv2A.php?id=61, 来源: 订阅源, 协议类型: ipv4, 位置: 德国, 运营商: , 延迟: 10 ms, 速率: 0.62 M/s, 分辨率: 1920x1080, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: -14014540984331647, 名称: 寰宇新闻, 接口: http://www.kaniptv.cn/ts1.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzExOS45MS43LjE2OToyMDI2L1RXLnBocD9pZD3lr7DlrofmlrDpl7vlj7A=, 来源: 订阅源, 协议类型: ipv4, 位置: 亚太地区, 运营商: , 延迟: 519 ms, 速率: 2.08 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 6055389287183939974, 名称: 寰宇新闻, 接口: http://119.91.7.169:2026/TW.php?id=寰宇新闻台, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-广东-广州, 运营商: 腾讯云, 延迟: 237 ms, 速率: 6.01 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 1997077100865624073, 名称: 非凡新闻, 接口: http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUaB2MBpZJIecyktt2dzKZQmXztaPqUaTu4Cwnl89i6cAR9Ns3UjqcoGz-7Ku7pzf8iRuAW58SqlW8Ghow8snuw6yfVoLvHJKXPQNA-W3LLPQLYBMRGmbNnAsWRe3wWdIC4EE16x_TBLIOmMb-W1cOjjtcA4GIBxfm2qECWwd6GZ4tuxkY-pmlspR_GyEilrC5x123WrqHPcYUKVnd9k5Lvw.m3u8?u=1756878715, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-香港, 运营商: 阿里云, 延迟: 2962 ms, 速率: 0.63 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 1165035138731936301, 名称: tvbs闽南, 接口: http://61.221.215.25:8800/hls/9/index.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾, 运营商: 中华电信, 延迟: 6788 ms, 速率: 0.29 M/s, 分辨率: 1280x720, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: 3127400386762103424, 名称: 三立戏剧, 接口: http://61.221.215.25:8800/hls/41/index.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾, 运营商: 中华电信, 延迟: 3397 ms, 速率: 0.25 M/s, 分辨率: 1280x720, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: -1264758940752164333, 名称: 今日新闻, 接口: http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20181, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-浙江-杭州, 运营商: 阿里云BGP数据中心, 延迟: 22 ms, 速率: 1.14 M/s, 分辨率: 1920x1080, 帧率: 30.303030303030305, 视频编解码器: h264, 音频编解码器: aac
ID: -1899136859323048679, 名称: 中天娱乐, 接口: http://61.221.215.25:8800/hls/47/index.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾, 运营商: 中华电信, 延迟: 6237 ms, 速率: 0.30 M/s, 分辨率: 1280x720, 帧率: 25.0, 视频编解码器: h264, 音频编解码器: aac
ID: 347463820933890546, 名称: 公视, 接口: http://rihou.cc:555/tv/[mn]公视闽语, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-福建-福州, 运营商: 电信, 延迟: 210 ms, 速率: 10.80 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: hevc, 音频编解码器: aac
ID: 2356146740137728263, 名称: 民视新闻, 接口: http://74.91.26.218:82/live/ftvnews.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国, 运营商: , 延迟: 178 ms, 速率: 12.83 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: hevc, 音频编解码器: aac
ID: -7031846833681381789, 名称: HOY 77, 接口: http://iptv.4666888.xyz/iptv2A.php?id=35, 来源: 订阅源, 协议类型: ipv4, 位置: 德国, 运营商: , 延迟: 13 ms, 速率: 0.50 M/s, 分辨率: 1920x1080, 帧率: 50.0, 视频编解码器: h264, 音频编解码器: aac
ID: 8410887876304041569, 名称: 民视新闻, 接口: http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 2029 ms, 速率: 0.53 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 5631476930003637526, 名称: 民视新闻, 接口: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 2015 ms, 速率: 0.71 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: -2923918963114460681, 名称: 民视新闻, 接口: http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 2531 ms, 速率: 1.08 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: -4675580885025148531, 名称: 民视新闻, 接口: http://rihou.cc:555/tv/[mn]民视新闻, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-福建-福州, 运营商: 电信, 延迟: 192 ms, 速率: 11.65 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: hevc, 音频编解码器: aac
ID: 155354338944638532, 名称: 民视, 接口: http://rihou.cc:555/tv/[mn]民视南闽, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-福建-福州, 运营商: 电信, 延迟: 534 ms, 速率: 5.88 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: hevc, 音频编解码器: aac
ID: -5641658895863872202, 名称: 民视, 接口: http://rihou.cc:555/tv/[mn]民视闽南, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-福建-福州, 运营商: 电信, 延迟: 176 ms, 速率: 12.99 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: hevc, 音频编解码器: aac
ID: 6425997913404823195, 名称: 台视, 接口: http://rihou.cc:555/tv/[mn]台视闽南, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-福建-福州, 运营商: 电信, 延迟: 178 ms, 速率: 12.71 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: hevc, 音频编解码器: aac
ID: 3908895373206635033, 名称: 民视, 接口: http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUgp-BaAoSRhuAyR9eQ8bNUYRX5uf9HNW_NohME57D4YBbamYfYG8XXl9erMBEJ4RuBln5pZmyqHudObdYH6ZsiTuR8-pOZcOoSP5rj0TKnPtBAUbqzRj5mQ49di6NgtvhwJF9qtmaPD_nkyOScZgBWg1jtFwSzg3elVPbSh42yHyty0y_o1854uV_fFsUUyufp-2hStuUyzZXOJAmvgI4zw.m3u8?u=1756878715, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-香港, 运营商: 阿里云, 延迟: 2639 ms, 速率: 0.49 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 2867830992363389544, 名称: 台视综合, 接口: http://74.91.26.218:82/live/ttvzh.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国, 运营商: , 延迟: 127 ms, 速率: 6.80 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: hevc, 音频编解码器: aac
ID: -3219256152084239634, 名称: 民视新闻, 接口: http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20177, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-浙江-杭州, 运营商: 阿里云BGP数据中心, 延迟: 11 ms, 速率: 0.93 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 7210041093913733254, 名称: 东森综合, 接口: http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LyqP7JL5zoJwS4YNNznemr_YdtSKhh6NNAwR9PzzP461sjhlssLp3lK6UJ8-tnuwG8CbBxKI1dg3OfG2PGsVIQaseJXA6DBTaS0MuVPFR_aOdPVW3LH5YhV9dtBSNyWyJZiz6NyMdgyeWK4kjvnkBH2wPAT52wt91Db438hm8mDpNXQRutSpHIsBlvrQktzdyMg.m3u8?u=1756878715, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-香港, 运营商: 阿里云, 延迟: 3122 ms, 速率: 0.90 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: -6346750802269209685, 名称: EYE-戏剧, 接口: http://iptv.4666888.xyz/iptv2A.php?id=56, 来源: 订阅源, 协议类型: ipv4, 位置: 德国, 运营商: , 延迟: 9 ms, 速率: 0.68 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 7698350603677174740, 名称: 面包台, 接口: https://video.bread-tv.com:8091/hls-live24/online/index.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-香港, 运营商: 香港宽频, 延迟: 2804 ms, 速率: 0.96 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 8416027159659483277, 名称: 面包台, 接口: https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-香港, 运营商: 香港宽频, 延迟: 2872 ms, 速率: 0.97 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: -6843428643469321612, 名称: 台视新闻, 接口: http://38.64.72.148/hls/modn/list/4013/playlist.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 315 ms, 速率: 0.69 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: -570522832476356954, 名称: 台视新闻, 接口: http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 595 ms, 速率: 0.57 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 8969701245718714012, 名称: 台视新闻, 接口: http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 347 ms, 速率: 0.59 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 5305384439500083610, 名称: 台视新闻, 接口: http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 834 ms, 速率: 0.52 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 8018265353023095570, 名称: 台视新闻, 接口: http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-加利福尼亚州-洛杉矶, 运营商: Cogent, 延迟: 3059 ms, 速率: 0.71 M/s, 分辨率: 1920x1080, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: -8803493336336676734, 名称: 華視電視台, 接口: http://rihou.cc:555/tv/[mn]华视闽南, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-福建-福州, 运营商: 电信, 延迟: 173 ms, 速率: 12.06 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: hevc, 音频编解码器: aac
ID: -3855322039488160317, 名称: 中視電視台, 接口: http://www.kaniptv.cn/ts1.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzExOS45MS43LjE2OToyMDI2L1RXLnBocD9pZD3kuK3op4Y=, 来源: 订阅源, 协议类型: ipv4, 位置: 亚太地区, 运营商: , 延迟: 813 ms, 速率: 2.12 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 4353497955426438476, 名称: 中視電視台, 接口: http://119.91.7.169:2026/TW.php?id=中视, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-广东-广州, 运营商: 腾讯云, 延迟: 165 ms, 速率: 7.13 M/s, 分辨率: 1280x720, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 7624419807237832638, 名称: 人間衛視台, 接口: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾-台北市, 运营商: 中华电信, 延迟: 6570 ms, 速率: 0.24 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: -8465349890956211308, 名称: 人間衛視台, 接口: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾-台北市, 运营商: 中华电信, 延迟: 9199 ms, 速率: 0.20 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 3125626686675155542, 名称: 緯來電影台, 接口: http://iptv.4666888.xyz/iptv2A.php?id=40, 来源: 订阅源, 协议类型: ipv4, 位置: 德国, 运营商: , 延迟: 86 ms, 速率: 1.14 M/s, 分辨率: 1920x1080, 帧率: 30.0, 视频编解码器: h264, 音频编解码器: aac
ID: 5438504871579849385, 名称: 好消息綜合, 接口: https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国, 运营商: Amazon数据中心, 延迟: 1813 ms, 速率: 1.23 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 7413787485866614143, 名称: CCTV-1, 接口: http://107.150.60.122/live/cctv1hd.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-密苏里州-杰克逊县, 运营商: NOCIX数据中心, 延迟: 195 ms, 速率: 16.85 M/s, 分辨率: 1920x1080, 帧率: 未知, 视频编解码器: 未知, 音频编解码器: 未知
ID: -8189867531522997158, 名称: CCTV-1, 接口: http://74.91.26.218:82/live/cctv1hd.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 美国, 运营商: , 延迟: 442 ms, 速率: 8.13 M/s, 分辨率: 1280x720, 帧率: 未知, 视频编解码器: 未知, 音频编解码器: 未知
ID: 6952220094813849631, 名称: CCTV-1, 接口: http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub, 来源: 订阅源, 协议类型: ipv4, 位置: 美国-伊利诺伊州-库克, 运营商: Cogent, 延迟: 516 ms, 速率: 7.62 M/s, 分辨率: 1280x720, 帧率: 未知, 视频编解码器: 未知, 音频编解码器: 未知
ID: -4174053626413466387, 名称: 人間衛視台, 接口: http://61.216.67.119:1935/bltvhd/bltv1/playlist.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾-台北市, 运营商: 中华电信, 延迟: 7507 ms, 速率: 0.23 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: -3398082750962571214, 名称: 人間衛視台, 接口: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾-台北市, 运营商: 中华电信, 延迟: 7695 ms, 速率: 0.23 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
ID: 2951338909401484122, 名称: 人間衛視台, 接口: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8, 来源: 订阅源, 协议类型: ipv4, 位置: 中国-台湾-台北市, 运营商: 中华电信, 延迟: 6001 ms, 速率: 0.27 M/s, 分辨率: 1280x720, 帧率: 29.97002997002997, 视频编解码器: h264, 音频编解码器: aac
